id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
15307,2013,1,18,1214.0,1220,-6.0,1331.0,1343,-12.0,B6,66,N348JB,JFK,BUF,64.0,301,12,20,2013-01-18 12:00:00,JetBlue Airways
15558,2013,1,18,1654.0,1700,-6.0,1817.0,1813,4.0,US,2136,N959UW,LGA,BOS,39.0,184,17,0,2013-01-18 17:00:00,US Airways Inc.
15663,2013,1,18,1825.0,1835,-10.0,1939.0,1950,-11.0,MQ,3944,N610MQ,JFK,BWI,40.0,184,18,35,2013-01-18 18:00:00,Envoy Air
16490,2013,1,19,2016.0,2030,-14.0,2136.0,2206,-30.0,FL,354,N945AT,LGA,CAK,67.0,397,20,30,2013-01-19 20:00:00,AirTran Airways Corporation
16659,2013,1,20,838.0,824,14.0,1128.0,1130,-2.0,UA,1492,N39423,EWR,MCO,149.0,937,8,24,2013-01-20 08:00:00,United Air Lines Inc.
17042,2013,1,20,1639.0,1645,-6.0,1946.0,2005,-19.0,AA,181,N319AA,JFK,LAX,341.0,2475,16,45,2013-01-20 16:00:00,American Airlines Inc.
17489,2013,1,21,824.0,830,-6.0,1017.0,1023,-6.0,9E,4220,N819AY,JFK,RDU,74.0,427,8,30,2013-01-21 08:00:00,Endeavor Air Inc.
17833,2013,1,21,1519.0,1530,-11.0,1657.0,1711,-14.0,9E,3719,N8736A,LGA,RIC,59.0,292,15,30,2013-01-21 15:00:00,Endeavor Air Inc.
17862,2013,1,21,1552.0,1555,-3.0,1745.0,1817,-32.0,DL,1771,N324NB,JFK,DTW,88.0,509,15,55,2013-01-21 15:00:00,Delta Air Lines Inc.
17958,2013,1,21,1708.0,1715,-7.0,2033.0,2019,14.0,DL,1585,N945DL,LGA,MCO,164.0,950,17,15,2013-01-21 17:00:00,Delta Air Lines Inc.
18121,2013,1,21,1949.0,2000,-11.0,2118.0,2114,4.0,US,2142,N959UW,LGA,BOS,35.0,184,20,0,2013-01-21 20:00:00,US Airways Inc.
18282,2013,1,22,630.0,630,0.0,903.0,842,21.0,EV,4150,N16963,EWR,CVG,116.0,569,6,30,2013-01-22 06:00:00,ExpressJet Airlines Inc.
18411,2013,1,22,831.0,830,1.0,950.0,950,0.0,WN,369,N434WN,EWR,MDW,121.0,711,8,30,2013-01-22 08:00:00,Southwest Airlines Co.
18506,2013,1,22,1012.0,1015,-3.0,1348.0,1334,14.0,UA,1171,N33294,LGA,IAH,228.0,1416,10,15,2013-01-22 10:00:00,United Air Lines Inc.
19020,2013,1,22,2003.0,2015,-12.0,2206.0,2210,-4.0,MQ,4555,N734MQ,LGA,CMH,87.0,479,20,15,2013-01-22 20:00:00,Envoy Air
19238,2013,1,23,747.0,755,-8.0,1055.0,1110,-15.0,AA,2267,N3AXAA,LGA,MIA,160.0,1096,7,55,2013-01-23 07:00:00,American Airlines Inc.
19701,2013,1,23,1616.0,1620,-4.0,1850.0,1915,-25.0,UA,1132,N16234,EWR,MCO,139.0,937,16,20,2013-01-23 16:00:00,United Air Lines Inc.
19872,2013,1,23,1901.0,1905,-4.0,2045.0,2040,5.0,WN,981,N289CT,LGA,MKE,133.0,738,19,5,2013-01-23 19:00:00,Southwest Airlines Co.
20122,2013,1,24,724.0,730,-6.0,1000.0,1040,-40.0,AA,2083,N488AA,EWR,DFW,199.0,1372,7,30,2013-01-24 07:00:00,American Airlines Inc.
20329,2013,1,24,1106.0,1115,-9.0,1259.0,1310,-11.0,MQ,4485,N737MQ,LGA,CMH,82.0,479,11,15,2013-01-24 11:00:00,Envoy Air
20336,2013,1,24,1115.0,1105,10.0,1252.0,1245,7.0,WN,542,N201LV,LGA,MDW,127.0,725,11,5,2013-01-24 11:00:00,Southwest Airlines Co.
20702,2013,1,24,1757.0,1745,12.0,2111.0,2055,16.0,AA,785,N3BVAA,LGA,DFW,204.0,1389,17,45,2013-01-24 17:00:00,American Airlines Inc.
21095,2013,1,25,809.0,810,-1.0,1250.0,1315,-25.0,AA,655,N5FTAA,JFK,STT,192.0,1623,8,10,2013-01-25 08:00:00,American Airlines Inc.
21459,2013,1,25,1520.0,1500,20.0,1646.0,1639,7.0,UA,685,N572UA,LGA,ORD,118.0,733,15,0,2013-01-25 15:00:00,United Air Lines Inc.
21573,2013,1,25,1704.0,1650,14.0,1812.0,1820,-8.0,AA,1790,N3FYAA,JFK,BOS,41.0,187,16,50,2013-01-25 16:00:00,American Airlines Inc.
21974,2013,1,26,810.0,759,11.0,1034.0,1011,23.0,US,1733,N561UW,LGA,CLT,104.0,544,7,59,2013-01-26 07:00:00,US Airways Inc.
22120,2013,1,26,1132.0,1145,-13.0,1309.0,1321,-12.0,FL,353,N923AT,LGA,CAK,70.0,397,11,45,2013-01-26 11:00:00,AirTran Airways Corporation
22611,2013,1,27,738.0,740,-2.0,1018.0,1047,-29.0,UA,646,N402UA,EWR,IAH,198.0,1400,7,40,2013-01-27 07:00:00,United Air Lines Inc.
22700,2013,1,27,910.0,905,5.0,1029.0,1029,0.0,B6,20,N184JB,JFK,ROC,62.0,264,9,5,2013-01-27 09:00:00,JetBlue Airways
22746,2013,1,27,1009.0,1015,-6.0,1332.0,1340,-8.0,US,75,N677AW,EWR,PHX,304.0,2133,10,15,2013-01-27 10:00:00,US Airways Inc.
23121,2013,1,27,1734.0,1734,0.0,1845.0,1854,-9.0,B6,74,N606JB,JFK,BTV,47.0,266,17,34,2013-01-27 17:00:00,JetBlue Airways
23379,2013,1,28,555.0,600,-5.0,755.0,801,-6.0,EV,4911,N748EV,EWR,DTW,90.0,488,6,0,2013-01-28 06:00:00,ExpressJet Airlines Inc.
23819,2013,1,28,1439.0,1440,-1.0,1540.0,1549,-9.0,UA,717,N821UA,EWR,BOS,43.0,200,14,40,2013-01-28 14:00:00,United Air Lines Inc.
24248,2013,1,28,1341.8229492227138,1357,-2.0,1520.1147660818713,1507,-4.0,EV,4434,N14902,EWR,MHT,135.0,209,13,57,2013-01-28 13:00:00,ExpressJet Airlines Inc.
24309,2013,1,29,558.0,605,-7.0,804.0,805,-1.0,MQ,4401,N730MQ,LGA,DTW,100.0,502,6,5,2013-01-29 06:00:00,Envoy Air
24409,2013,1,29,745.0,740,5.0,1046.0,1105,-19.0,DL,1889,N721TW,JFK,SEA,335.0,2422,7,40,2013-01-29 07:00:00,Delta Air Lines Inc.
24839,2013,1,29,1553.0,1600,-7.0,1825.0,1834,-9.0,FL,620,N971AT,LGA,ATL,122.0,762,16,0,2013-01-29 16:00:00,AirTran Airways Corporation
24862,2013,1,29,1608.0,1615,-7.0,1843.0,1845,-2.0,WN,161,N444WN,EWR,DEN,242.0,1605,16,15,2013-01-29 16:00:00,Southwest Airlines Co.
22740,2013,1,27,959.0,1000,-1.0,1136.0,1125,11.0,EV,5736,N836AS,LGA,IAD,52.0,229,10,0,2013-01-27 10:00:00,ExpressJet Airlines Inc.
75,2013,1,1,719.0,721,-2.0,1017.0,1012,5.0,B6,987,N562JB,JFK,MCO,147.0,944,7,21,2013-01-01 07:00:00,JetBlue Airways
149,2013,1,1,840.0,845,-5.0,1053.0,1102,-9.0,DL,2304,N926DL,JFK,DTW,108.0,509,8,45,2013-01-01 08:00:00,Delta Air Lines Inc.
1013,2013,1,2,820.0,827,-7.0,1117.0,1105,12.0,B6,611,N279JB,JFK,JAX,136.0,828,8,27,2013-01-02 08:00:00,JetBlue Airways
1396,2013,1,2,1534.0,1515,19.0,1713.0,1656,17.0,9E,3792,N8390A,JFK,ROC,54.0,264,15,15,2013-01-02 15:00:00,Endeavor Air Inc.
2096,2013,1,3,1101.0,1100,1.0,1208.0,1216,-8.0,US,2171,N952UW,LGA,DCA,50.0,214,11,0,2013-01-03 11:00:00,US Airways Inc.
2448,2013,1,3,1735.0,1720,15.0,1936.0,1915,21.0,AA,1351,N3CXAA,JFK,ORD,135.0,740,17,20,2013-01-03 17:00:00,American Airlines Inc.
3169,2013,1,4,1437.0,1440,-3.0,1731.0,1752,-21.0,UA,1175,N73256,EWR,RSW,161.0,1068,14,40,2013-01-04 14:00:00,United Air Lines Inc.
3463,2013,1,4,1902.0,1910,-8.0,2051.0,2055,-4.0,MQ,4569,N736MQ,LGA,RDU,75.0,431,19,10,2013-01-04 19:00:00,Envoy Air
3580,2013,1,4,2130.0,2135,-5.0,5.0,50,-45.0,AA,185,N323AA,JFK,LAX,315.0,2475,21,35,2013-01-04 21:00:00,American Airlines Inc.
4058,2013,1,5,1539.0,1545,-6.0,1854.0,1910,-16.0,AA,133,N332AA,JFK,LAX,340.0,2475,15,45,2013-01-05 15:00:00,American Airlines Inc.
4125,2013,1,5,1645.0,1640,5.0,2002.0,2001,1.0,B6,139,N247JB,JFK,RSW,179.0,1074,16,40,2013-01-05 16:00:00,JetBlue Airways
4224,2013,1,5,1853.0,1859,-6.0,2135.0,2153,-18.0,B6,711,N537JB,JFK,LAS,313.0,2248,18,59,2013-01-05 18:00:00,JetBlue Airways
4612,2013,1,6,1146.0,1145,1.0,1507.0,1454,13.0,DL,1875,N906DL,LGA,TPA,164.0,1010,11,45,2013-01-06 11:00:00,Delta Air Lines Inc.
5090,2013,1,6,2011.0,2015,-4.0,2158.0,2210,-12.0,MQ,4555,N722MQ,LGA,CMH,80.0,479,20,15,2013-01-06 20:00:00,Envoy Air
5111,2013,1,6,2038.0,2040,-2.0,2339.0,2314,25.0,B6,619,N249JB,JFK,JAX,146.0,828,20,40,2013-01-06 20:00:00,JetBlue Airways
5334,2013,1,7,813.0,815,-2.0,955.0,958,-3.0,9E,3521,N919XJ,JFK,ORD,127.0,740,8,15,2013-01-07 08:00:00,Endeavor Air Inc.
5923,2013,1,7,1826.0,1810,16.0,2139.0,2120,19.0,UA,1292,N39450,EWR,FLL,156.0,1065,18,10,2013-01-07 18:00:00,United Air Lines Inc.
6109,2013,1,8,554.0,600,-6.0,703.0,659,4.0,US,2161,N712US,LGA,DCA,42.0,214,6,0,2013-01-08 06:00:00,US Airways Inc.
6127,2013,1,8,605.0,608,-3.0,723.0,725,-2.0,UA,541,N473UA,EWR,BOS,44.0,200,6,8,2013-01-08 06:00:00,United Air Lines Inc.
6133,2013,1,8,609.0,610,-1.0,801.0,817,-16.0,DL,1919,N361NW,LGA,MSP,153.0,1020,6,10,2013-01-08 06:00:00,Delta Air Lines Inc.
6151,2013,1,8,629.0,633,-4.0,819.0,813,6.0,EV,4424,N14570,EWR,RDU,72.0,416,6,33,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6317,2013,1,8,855.0,900,-5.0,1022.0,1048,-26.0,UA,385,N811UA,EWR,ORD,120.0,719,9,0,2013-01-08 09:00:00,United Air Lines Inc.
6363,2013,1,8,955.0,1000,-5.0,1244.0,1254,-10.0,UA,1623,N73251,EWR,MCO,145.0,937,10,0,2013-01-08 10:00:00,United Air Lines Inc.
6799,2013,1,8,1758.0,1805,-7.0,1948.0,1955,-7.0,MQ,4626,N544MQ,LGA,CMH,78.0,479,18,5,2013-01-08 18:00:00,Envoy Air
6972,2013,1,8,2127.0,2130,-3.0,2304.0,2225,39.0,EV,4619,N11194,EWR,PHL,30.0,80,21,30,2013-01-08 21:00:00,ExpressJet Airlines Inc.
7163,2013,1,9,810.0,815,-5.0,1011.0,1015,-4.0,US,675,N604AW,EWR,CLT,85.0,529,8,15,2013-01-09 08:00:00,US Airways Inc.
7364,2013,1,9,1156.0,1200,-4.0,1302.0,1315,-13.0,EV,4349,N11194,EWR,ORF,49.0,284,12,0,2013-01-09 12:00:00,ExpressJet Airlines Inc.
7519,2013,1,9,1510.0,1500,10.0,1618.0,1619,-1.0,US,2179,N754UW,LGA,DCA,47.0,214,15,0,2013-01-09 15:00:00,US Airways Inc.
7709,2013,1,9,1805.0,1808,-3.0,1955.0,1949,6.0,UA,1053,N38446,EWR,CLE,77.0,404,18,8,2013-01-09 18:00:00,United Air Lines Inc.
8010,2013,1,10,719.0,725,-6.0,1011.0,1030,-19.0,AS,11,N513AS,EWR,SEA,334.0,2402,7,25,2013-01-10 07:00:00,Alaska Airlines Inc.
8126,2013,1,10,857.0,900,-3.0,1137.0,1133,4.0,UA,1643,N33103,EWR,DEN,236.0,1605,9,0,2013-01-10 09:00:00,United Air Lines Inc.
8416,2013,1,10,1458.0,1450,8.0,1739.0,1755,-16.0,AA,1813,N5FPAA,JFK,MCO,133.0,944,14,50,2013-01-10 14:00:00,American Airlines Inc.
8685,2013,1,10,1854.0,1859,-5.0,2201.0,2225,-24.0,B6,171,N648JB,JFK,SMF,341.0,2521,18,59,2013-01-10 18:00:00,JetBlue Airways
8823,2013,1,10,2245.0,2245,0.0,18.0,2357,21.0,B6,128,N556JB,JFK,BTV,47.0,266,22,45,2013-01-10 22:00:00,JetBlue Airways
9219,2013,1,11,1214.0,1217,-3.0,1551.0,1556,-5.0,UA,1227,N76269,EWR,PHX,317.0,2133,12,17,2013-01-11 12:00:00,United Air Lines Inc.
9723,2013,1,11,2124.0,2130,-6.0,159.0,218,-19.0,B6,701,N353JB,JFK,SJU,185.0,1598,21,30,2013-01-11 21:00:00,JetBlue Airways
10054,2013,1,12,1159.0,1205,-6.0,1327.0,1345,-18.0,MQ,4431,N713MQ,LGA,RDU,64.0,431,12,5,2013-01-12 12:00:00,Envoy Air
10304,2013,1,12,1728.0,1729,-1.0,2013.0,2049,-36.0,AA,543,N343AA,JFK,MIA,142.0,1089,17,29,2013-01-12 17:00:00,American Airlines Inc.
10347,2013,1,12,1826.0,1829,-3.0,2125.0,2150,-25.0,UA,662,N839UA,EWR,PDX,318.0,2434,18,29,2013-01-12 18:00:00,United Air Lines Inc.
10406,2013,1,12,2012.0,2015,-3.0,2122.0,2130,-8.0,AA,1762,N3AAAA,JFK,BOS,34.0,187,20,15,2013-01-12 20:00:00,American Airlines Inc.
10567,2013,1,13,809.0,815,-6.0,1038.0,1118,-40.0,DL,1429,N3738B,JFK,LAS,304.0,2248,8,15,2013-01-13 08:00:00,Delta Air Lines Inc.
11981,2013,1,14,1735.0,1745,-10.0,2032.0,2042,-10.0,B6,547,N593JB,EWR,PBI,142.0,1023,17,45,2013-01-14 17:00:00,JetBlue Airways
12064,2013,1,14,1854.0,1900,-6.0,2033.0,2033,0.0,EV,5683,N13989,EWR,BNA,137.0,748,19,0,2013-01-14 19:00:00,ExpressJet Airlines Inc.
12453,2013,1,15,924.0,935,-11.0,1218.0,1235,-17.0,VX,251,N839VA,JFK,LAS,330.0,2248,9,35,2013-01-15 09:00:00,Virgin America
12564,2013,1,15,1154.0,1200,-6.0,1424.0,1430,-6.0,MQ,4658,N522MQ,LGA,ATL,125.0,762,12,0,2013-01-15 12:00:00,Envoy Air
13498,2013,1,16,1322.0,1324,-2.0,1637.0,1624,13.0,B6,505,N634JB,EWR,FLL,167.0,1065,13,24,2013-01-16 13:00:00,JetBlue Airways
14018,2013,1,17,557.0,600,-3.0,825.0,825,0.0,MQ,4650,N510MQ,LGA,ATL,127.0,762,6,0,2013-01-17 06:00:00,Envoy Air
14187,2013,1,17,826.0,830,-4.0,1034.0,1023,11.0,9E,4220,N8604C,JFK,RDU,84.0,427,8,30,2013-01-17 08:00:00,Endeavor Air Inc.
14466,2013,1,17,1411.0,1350,21.0,1719.0,1715,4.0,US,186,N678AW,EWR,PHX,298.0,2133,13,50,2013-01-17 13:00:00,US Airways Inc.
14477,2013,1,17,1423.0,1420,3.0,1735.0,1713,22.0,UA,1618,N17122,EWR,TPA,164.0,997,14,20,2013-01-17 14:00:00,United Air Lines Inc.
14674,2013,1,17,1725.0,1725,0.0,2034.0,2017,17.0,UA,1109,N12116,EWR,MCO,157.0,937,17,25,2013-01-17 17:00:00,United Air Lines Inc.
14713,2013,1,17,1758.0,1805,-7.0,1949.0,1955,-6.0,MQ,4626,N9EAMQ,LGA,CMH,85.0,479,18,5,2013-01-17 18:00:00,Envoy Air
14898,2013,1,17,2136.0,2140,-4.0,2301.0,2306,-5.0,B6,104,N183JB,JFK,BUF,67.0,301,21,40,2013-01-17 21:00:00,JetBlue Airways
15522,2013,1,18,1609.0,1610,-1.0,1807.0,1800,7.0,AA,341,N599AA,LGA,ORD,125.0,733,16,10,2013-01-18 16:00:00,American Airlines Inc.
15551,2013,1,18,1650.0,1655,-5.0,1953.0,2015,-22.0,B6,359,N729JB,JFK,BUR,340.0,2465,16,55,2013-01-18 16:00:00,JetBlue Airways
15603,2013,1,18,1729.0,1730,-1.0,2023.0,1957,26.0,F9,837,N202FR,LGA,DEN,238.0,1620,17,30,2013-01-18 17:00:00,Frontier Airlines Inc.
16043,2013,1,19,911.0,910,1.0,1411.0,1411,0.0,UA,1519,N27724,EWR,STT,214.0,1634,9,10,2013-01-19 09:00:00,United Air Lines Inc.
16443,2013,1,19,1850.0,1855,-5.0,2154.0,2212,-18.0,DL,2391,N930DL,JFK,TPA,153.0,1005,18,55,2013-01-19 18:00:00,Delta Air Lines Inc.
16738,2013,1,20,1020.0,959,21.0,1143.0,1129,14.0,MQ,4670,N510MQ,LGA,BNA,121.0,764,9,59,2013-01-20 09:00:00,Envoy Air
16828,2013,1,20,1244.0,1250,-6.0,1527.0,1550,-23.0,DL,1685,N341NW,LGA,MCO,141.0,950,12,50,2013-01-20 12:00:00,Delta Air Lines Inc.
16875,2013,1,20,1349.0,1400,-11.0,1442.0,1503,-21.0,US,2130,N951UW,LGA,BOS,38.0,184,14,0,2013-01-20 14:00:00,US Airways Inc.
17136,2013,1,20,1817.0,1829,-12.0,2016.0,2032,-16.0,US,1973,N124US,EWR,CLT,92.0,529,18,29,2013-01-20 18:00:00,US Airways Inc.
17317,2013,1,21,542.0,540,2.0,845.0,850,-5.0,AA,1141,N613AA,JFK,MIA,154.0,1089,5,40,2013-01-21 05:00:00,American Airlines Inc.
18615,2013,1,22,1251.0,1300,-9.0,1348.0,1406,-18.0,9E,3638,N8543F,JFK,PHL,28.0,94,13,0,2013-01-22 13:00:00,Endeavor Air Inc.
18642,2013,1,22,1321.0,1320,1.0,1625.0,1633,-8.0,UA,1110,N14106,EWR,LAX,342.0,2454,13,20,2013-01-22 13:00:00,United Air Lines Inc.
18657,2013,1,22,1344.0,1345,-1.0,1620.0,1649,-29.0,UA,164,N37298,EWR,IAH,203.0,1400,13,45,2013-01-22 13:00:00,United Air Lines Inc.
19292,2013,1,23,830.0,830,0.0,1126.0,1106,20.0,F9,835,N207FR,LGA,DEN,252.0,1620,8,30,2013-01-23 08:00:00,Frontier Airlines Inc.
19544,2013,1,23,1342.0,1350,-8.0,1605.0,1624,-19.0,B6,615,N283JB,JFK,JAX,127.0,828,13,50,2013-01-23 13:00:00,JetBlue Airways
19832,2013,1,23,1822.0,1814,8.0,2118.0,2124,-6.0,UA,1292,N37420,EWR,FLL,150.0,1065,18,14,2013-01-23 18:00:00,United Air Lines Inc.
20074,2013,1,24,635.0,636,-1.0,919.0,945,-26.0,UA,1701,N35204,EWR,FLL,142.0,1065,6,36,2013-01-24 06:00:00,United Air Lines Inc.
20263,2013,1,24,930.0,935,-5.0,1219.0,1235,-16.0,VX,251,N845VA,JFK,LAS,332.0,2248,9,35,2013-01-24 09:00:00,Virgin America
21151,2013,1,25,855.0,900,-5.0,1138.0,1135,3.0,DL,485,N309DE,EWR,ATL,127.0,746,9,0,2013-01-25 09:00:00,Delta Air Lines Inc.
21324,2013,1,25,1235.0,1235,0.0,1417.0,1415,2.0,MQ,4404,N846MQ,JFK,RDU,78.0,427,12,35,2013-01-25 12:00:00,Envoy Air
21520,2013,1,25,1615.0,1620,-5.0,1953.0,2003,-10.0,US,35,N547UW,JFK,PHX,309.0,2153,16,20,2013-01-25 16:00:00,US Airways Inc.
21873,2013,1,26,600.0,600,0.0,741.0,724,17.0,EV,6012,N17115,LGA,IAD,56.0,229,6,0,2013-01-26 06:00:00,ExpressJet Airlines Inc.
22374,2013,1,26,1706.0,1702,4.0,1809.0,1826,-17.0,UA,1131,N16709,EWR,BOS,37.0,200,17,2,2013-01-26 17:00:00,United Air Lines Inc.
22556,2013,1,27,614.0,610,4.0,843.0,902,-19.0,B6,145,N529JB,JFK,PBI,131.0,1028,6,10,2013-01-27 06:00:00,JetBlue Airways
22642,2013,1,27,814.0,810,4.0,1249.0,1315,-26.0,AA,655,N5EYAA,JFK,STT,197.0,1623,8,10,2013-01-27 08:00:00,American Airlines Inc.
22651,2013,1,27,824.0,830,-6.0,959.0,1023,-24.0,9E,4220,N8665A,JFK,RDU,74.0,427,8,30,2013-01-27 08:00:00,Endeavor Air Inc.
22933,2013,1,27,1446.0,1445,1.0,1710.0,1711,-1.0,UA,1107,N77510,EWR,DEN,244.0,1605,14,45,2013-01-27 14:00:00,United Air Lines Inc.
22934,2013,1,27,1447.0,1452,-5.0,1652.0,1655,-3.0,DL,1231,N946DL,LGA,DTW,90.0,502,14,52,2013-01-27 14:00:00,Delta Air Lines Inc.
23050,2013,1,27,1632.0,1635,-3.0,2004.0,2001,3.0,US,656,N653AW,EWR,PHX,304.0,2133,16,35,2013-01-27 16:00:00,US Airways Inc.
23683,2013,1,28,1107.0,1100,7.0,1425.0,1424,1.0,DL,2044,N979DL,LGA,MIA,152.0,1096,11,0,2013-01-28 11:00:00,Delta Air Lines Inc.
24108,2013,1,28,1925.0,1930,-5.0,2210.0,2243,-33.0,DL,1435,N908DE,LGA,TPA,144.0,1010,19,30,2013-01-28 19:00:00,Delta Air Lines Inc.
24170,2013,1,28,2053.0,2100,-7.0,2158.0,2211,-13.0,US,2191,N745VJ,LGA,DCA,42.0,214,21,0,2013-01-28 21:00:00,US Airways Inc.
24221,2013,1,28,2356.0,2359,-3.0,430.0,444,-14.0,B6,739,N594JB,JFK,PSE,193.0,1617,23,59,2013-01-28 23:00:00,JetBlue Airways
24363,2013,1,29,654.0,659,-5.0,914.0,938,-24.0,DL,1547,N687DL,LGA,ATL,116.0,762,6,59,2013-01-29 06:00:00,Delta Air Lines Inc.
24381,2013,1,29,707.0,715,-8.0,1006.0,1035,-29.0,AA,825,N3GAAA,JFK,FLL,155.0,1069,7,15,2013-01-29 07:00:00,American Airlines Inc.
24472,2013,1,29,831.0,840,-9.0,1005.0,1030,-25.0,MQ,4521,N734MQ,LGA,RDU,70.0,431,8,40,2013-01-29 08:00:00,Envoy Air
24684,2013,1,29,1257.0,1300,-3.0,1538.0,1606,-28.0,B6,85,N768JB,JFK,FLL,141.0,1069,13,0,2013-01-29 13:00:00,JetBlue Airways
15213,2013,1,18,1003.0,959,4.0,1334.0,1333,1.0,US,450,N657AW,JFK,PHX,304.0,2153,9,59,2013-01-18 09:00:00,US Airways Inc.
18885,2013,1,22,1739.0,1730,9.0,1917.0,1855,22.0,WN,216,N928WN,EWR,MDW,121.0,711,17,30,2013-01-22 17:00:00,Southwest Airlines Co.
20198,2013,1,24,835.0,827,8.0,1144.0,1140,4.0,DL,2395,N366NW,LGA,PBI,145.0,1035,8,27,2013-01-24 08:00:00,Delta Air Lines Inc.
21020,2013,1,25,659.0,700,-1.0,1014.0,957,17.0,B6,203,N523JB,JFK,LAS,337.0,2248,7,0,2013-01-25 07:00:00,JetBlue Airways
249,2013,1,1,1047.0,1055,-8.0,1359.0,1405,-6.0,AA,739,N3AVAA,LGA,DFW,230.0,1389,10,55,2013-01-01 10:00:00,American Airlines Inc.
363,2013,1,1,1318.0,1322,-4.0,1358.0,1416,-18.0,EV,4106,N19554,EWR,BDL,25.0,116,13,22,2013-01-01 13:00:00,ExpressJet Airlines Inc.
600,2013,1,1,1725.0,1720,5.0,2045.0,2021,24.0,UA,1712,N17122,EWR,IAH,235.0,1400,17,20,2013-01-01 17:00:00,United Air Lines Inc.
858,2013,1,2,558.0,600,-2.0,838.0,815,23.0,FL,345,N896AT,LGA,ATL,129.0,762,6,0,2013-01-02 06:00:00,AirTran Airways Corporation
909,2013,1,2,641.0,635,6.0,926.0,917,9.0,EV,3831,N12996,EWR,ATL,138.0,746,6,35,2013-01-02 06:00:00,ExpressJet Airlines Inc.
914,2013,1,2,647.0,645,2.0,849.0,916,-27.0,UA,320,N587UA,LGA,DEN,218.0,1620,6,45,2013-01-02 06:00:00,United Air Lines Inc.
1093,2013,1,2,929.0,935,-6.0,1255.0,1259,-4.0,DL,1903,N936DL,LGA,SRQ,164.0,1047,9,35,2013-01-02 09:00:00,Delta Air Lines Inc.
1225,2013,1,2,1222.0,1207,15.0,1329.0,1314,15.0,EV,4347,N14972,EWR,BTV,48.0,266,12,7,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1850,2013,1,3,637.0,640,-3.0,733.0,749,-16.0,B6,1002,N809JB,JFK,BOS,37.0,187,6,40,2013-01-03 06:00:00,JetBlue Airways
1954,2013,1,3,827.0,827,0.0,1155.0,1140,15.0,DL,2395,N378NW,LGA,PBI,168.0,1035,8,27,2013-01-03 08:00:00,Delta Air Lines Inc.
1992,2013,1,3,857.0,900,-3.0,1137.0,1135,2.0,DL,485,N308DE,EWR,ATL,130.0,746,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
2343,2013,1,3,1557.0,1550,7.0,1820.0,1820,0.0,9E,3355,N904XJ,JFK,MSP,149.0,1029,15,50,2013-01-03 15:00:00,Endeavor Air Inc.
2382,2013,1,3,1637.0,1645,-8.0,1825.0,1853,-28.0,EV,4997,N724EV,EWR,DTW,88.0,488,16,45,2013-01-03 16:00:00,ExpressJet Airlines Inc.
2417,2013,1,3,1709.0,1715,-6.0,2017.0,2019,-2.0,DL,1585,N961DL,LGA,MCO,156.0,950,17,15,2013-01-03 17:00:00,Delta Air Lines Inc.
2529,2013,1,3,1856.0,1859,-3.0,2149.0,2234,-45.0,B6,171,N796JB,JFK,SMF,313.0,2521,18,59,2013-01-03 18:00:00,JetBlue Airways
2769,2013,1,4,640.0,645,-5.0,854.0,848,6.0,US,926,N169UW,EWR,CLT,82.0,529,6,45,2013-01-04 06:00:00,US Airways Inc.
2778,2013,1,4,651.0,700,-9.0,807.0,839,-32.0,UA,550,N405UA,LGA,ORD,110.0,733,7,0,2013-01-04 07:00:00,United Air Lines Inc.
2807,2013,1,4,721.0,700,21.0,1001.0,1014,-13.0,B6,671,N646JB,JFK,LAX,302.0,2475,7,0,2013-01-04 07:00:00,JetBlue Airways
3276,2013,1,4,1603.0,1610,-7.0,1740.0,1756,-16.0,EV,5486,N615QX,LGA,PIT,57.0,335,16,10,2013-01-04 16:00:00,ExpressJet Airlines Inc.
3537,2013,1,4,2030.0,2030,0.0,2313.0,2338,-25.0,UA,1,N24729,EWR,PBI,142.0,1023,20,30,2013-01-04 20:00:00,United Air Lines Inc.
3662,2013,1,5,639.0,630,9.0,757.0,810,-13.0,AA,303,N3CYAA,LGA,ORD,120.0,733,6,30,2013-01-05 06:00:00,American Airlines Inc.
3738,2013,1,5,807.0,810,-3.0,949.0,948,1.0,B6,1051,N183JB,JFK,PIT,69.0,340,8,10,2013-01-05 08:00:00,JetBlue Airways
3814,2013,1,5,925.0,925,0.0,1137.0,1150,-13.0,WN,168,N935WN,EWR,DEN,236.0,1605,9,25,2013-01-05 09:00:00,Southwest Airlines Co.
3824,2013,1,5,944.0,937,7.0,1057.0,1102,-5.0,B6,4,N599JB,JFK,BUF,56.0,301,9,37,2013-01-05 09:00:00,JetBlue Airways
4386,2013,1,6,658.0,700,-2.0,816.0,839,-23.0,UA,550,N829UA,LGA,ORD,122.0,733,7,0,2013-01-06 07:00:00,United Air Lines Inc.
4595,2013,1,6,1126.0,1135,-9.0,1338.0,1330,8.0,MQ,4553,N723MQ,LGA,CLE,74.0,419,11,35,2013-01-06 11:00:00,Envoy Air
4860,2013,1,6,1631.0,1630,1.0,1930.0,1922,8.0,UA,1178,N68160,EWR,IAH,214.0,1400,16,30,2013-01-06 16:00:00,United Air Lines Inc.
